station_id,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,YEAR,MONTH,DAY,DAY OF WEEK,DAY OF YEAR,HOUR,MIN
457713145,14,14,29,29,1,1,1,1734713352,92005,24,12,20,5,355,18,4
392576677,13,13,11,11,1,1,1,1734713280,22103,24,12,20,5,355,18,4
52456,1,1,27,27,1,1,1,1734713425,19113,24,12,20,5,355,18,4
1056995858,5,5,22,22,1,1,1,1734713415,14128,24,12,20,5,355,18,4
27414924,7,7,17,17,1,1,1,1734713494,10039,24,12,20,5,355,18,4
213695073,2,2,30,30,1,1,1,1734713390,19036,24,12,20,5,355,18,4
653217067,7,7,12,12,1,1,1,1734713366,31101,24,12,20,5,355,18,4
1109534105,0,0,20,20,1,1,1,1734712914,31026,24,12,20,5,355,18,4
365181481,10,10,39,39,1,1,1,1734713481,17001,24,12,20,5,355,18,4
653076373,15,15,20,20,1,1,1,1734713443,12129,24,12,20,5,355,18,4
275968458,7,7,53,53,1,1,1,1734713336,35004,24,12,20,5,355,18,4
213936755,5,5,44,44,1,1,1,1734713306,31707,24,12,20,5,355,18,4
128928526,4,4,10,10,1,1,1,1734713466,8011,24,12,20,5,355,18,4
287096529,31,31,11,11,1,1,1,1734713435,13020,24,12,20,5,355,18,4
13242682,5,5,25,25,1,1,1,1734713425,19124,24,12,20,5,355,18,4
128884445,3,3,62,62,1,1,1,1734713446,7010,24,12,20,5,355,18,4
284708999,5,5,33,33,1,1,1,1734713500,14113,24,12,20,5,355,18,4
653062048,23,23,0,0,1,1,1,1734713362,10152,24,12,20,5,355,18,4
653079520,5,5,14,14,1,1,1,1734713471,35015,24,12,20,5,355,18,4
653076393,20,20,45,45,1,1,1,1734713266,32021,24,12,20,5,355,18,4
129069108,10,10,26,26,1,1,1,1734713403,15019,24,12,20,5,355,18,4
19161093714,2,2,18,18,1,1,1,1734713407,20203,24,12,20,5,355,18,4
54000550,12,12,16,16,1,1,1,1734713410,7024,24,12,20,5,355,18,4
124390478,7,7,10,10,1,1,1,1734712952,20004,24,12,20,5,355,18,4
1056979685,24,24,3,3,1,1,1,1734713393,12150,24,12,20,5,355,18,4
97705710,14,14,22,22,1,1,1,1734713048,11031,24,12,20,5,355,18,4
1056972307,28,28,18,18,1,1,1,1734713341,12125,24,12,20,5,355,18,4
1062812659,8,8,50,50,1,1,1,1734713498,13515,24,12,20,5,355,18,4
15310509,8,8,5,5,1,1,1,1734713288,9016,24,12,20,5,355,18,4
278576043,0,0,17,17,1,0,0,1733163262,35011,24,12,20,5,355,18,4
1057003116,9,9,19,19,1,1,1,1734713498,15131,24,12,20,5,355,18,4
285726279,6,6,19,19,1,1,1,1734713458,10037,24,12,20,5,355,18,4
7261,6,6,11,11,1,1,1,1734713457,9036,24,12,20,5,355,18,4
213685863,30,30,21,21,1,1,1,1734713414,15125,24,12,20,5,355,18,4
390075668,4,4,34,34,1,1,1,1734713366,13117,24,12,20,5,355,18,4
653079135,4,4,10,10,1,1,1,1734713419,13027,24,12,20,5,355,18,4
38319086,13,13,23,23,1,1,1,1734713411,17029,24,12,20,5,355,18,4
221032834,11,11,30,30,1,1,1,1734713482,10004,24,12,20,5,355,18,4
653129435,13,13,2,2,1,1,1,1734713389,21118,24,12,20,5,355,18,4
124622630,23,23,13,13,1,1,1,1734713439,11103,24,12,20,5,355,18,4
129121741,7,7,42,42,1,1,1,1734713368,20039,24,12,20,5,355,18,4
362178041,12,12,16,16,1,1,1,1734713475,21203,24,12,20,5,355,18,4
100783424,41,41,27,27,1,1,1,1734713502,5034,24,12,20,5,355,18,4
210584503,6,6,9,9,1,1,1,1734713460,10017,24,12,20,5,355,18,4
422639331,12,12,18,18,1,1,1,1734713475,22013,24,12,20,5,355,18,4
292871105,3,3,18,18,1,1,1,1734713442,19025,24,12,20,5,355,18,4
38280,0,0,16,16,1,1,1,1734713332,16009,24,12,20,5,355,18,4
653125838,13,13,16,16,1,1,1,1734713438,21029,24,12,20,5,355,18,4
594942659,18,18,1,1,1,1,1,1734713395,10153,24,12,20,5,355,18,4
457834134,9,9,20,20,1,1,1,1734713373,16003,24,12,20,5,355,18,4
404947652,28,28,1,1,1,1,1,1734713501,15072,24,12,20,5,355,18,4
291354793,39,39,2,2,1,1,1,1734713407,12006,24,12,20,5,355,18,4
1057081237,6,6,18,18,1,1,1,1734713135,21316,24,12,20,5,355,18,4
213686471,3,3,20,20,1,1,1,1734713502,16014,24,12,20,5,355,18,4
54000593,3,3,35,35,1,1,1,1734713423,16007,24,12,20,5,355,18,4
27362949,8,8,21,21,1,1,1,1734713445,10110,24,12,20,5,355,18,4
1057061349,12,12,20,20,1,1,1,1734713440,21115,24,12,20,5,355,18,4
129142199,1,1,29,29,1,1,1,1734713452,21708,24,12,20,5,355,18,4
27363558,0,0,28,28,1,0,0,1734713361,13048,24,12,20,5,355,18,4
214109662,4,4,16,16,1,1,1,1734713084,41210,24,12,20,5,355,18,4
653122771,20,20,4,4,1,1,1,1734713346,42304,24,12,20,5,355,18,4
35147530,13,13,9,9,1,1,1,1734713502,11109,24,12,20,5,355,18,4
101756482,35,35,9,9,1,1,1,1734713497,15052,24,12,20,5,355,18,4
1057179405,6,6,23,23,1,1,1,1734713285,31021,24,12,20,5,355,18,4
653135400,20,20,6,6,1,1,1,1734713477,44002,24,12,20,5,355,18,4
213689228,3,3,37,37,1,1,1,1734713308,16115,24,12,20,5,355,18,4
129079313,29,29,14,14,1,1,1,1734713488,15123,24,12,20,5,355,18,4
409364001,2,2,16,16,1,1,1,1734713153,13039,24,12,20,5,355,18,4
1057039016,4,4,15,15,1,1,1,1734713457,21030,24,12,20,5,355,18,4
1057045129,19,19,21,21,1,1,1,1734713231,21031,24,12,20,5,355,18,4
1190800638,14,14,8,8,1,1,1,1734713415,16024,24,12,20,5,355,18,4
302725495,1,1,50,50,1,1,1,1734713374,21702,24,12,20,5,355,18,4
303102719,4,4,5,5,1,1,1,1734713434,15043,24,12,20,5,355,18,4
27363277,14,14,24,24,1,1,1,1734713317,17039,24,12,20,5,355,18,4
303452950,5,5,28,28,1,1,1,1734713466,22604,24,12,20,5,355,18,4
54000617,8,8,12,12,1,1,1,1734713497,20009,24,12,20,5,355,18,4
653126035,3,3,17,17,1,1,1,1734713260,42305,24,12,20,5,355,18,4
210745258,12,12,33,33,1,1,1,1734713466,11032,24,12,20,5,355,18,4
19016646124,7,7,17,17,1,1,1,1734713499,21955,24,12,20,5,355,18,4
308082350,8,8,19,19,1,1,1,1734713500,16101,24,12,20,5,355,18,4
653080383,28,28,16,16,1,1,1,1734713432,13121,24,12,20,5,355,18,4
129135654,29,29,1,1,1,1,1,1734713422,21307,24,12,20,5,355,18,4
42499285,26,26,18,18,1,1,1,1734713372,8001,24,12,20,5,355,18,4
37921892,4,4,20,20,1,1,1,1734713449,10012,24,12,20,5,355,18,4
653123610,5,5,28,28,1,1,1,1734713401,21028,24,12,20,5,355,18,4
27269170,7,7,8,8,1,1,1,1734713481,4003,24,12,20,5,355,18,4
54000562,5,5,20,20,1,1,1,1734713388,10018,24,12,20,5,355,18,4
135806005,3,3,13,13,1,1,1,1734713216,32301,24,12,20,5,355,18,4
102326776,2,2,21,21,1,1,1,1734713453,20108,24,12,20,5,355,18,4
653135378,4,4,32,32,1,1,1,1734713431,21219,24,12,20,5,355,18,4
210751059,1,1,10,10,1,1,1,1734713053,13011,24,12,20,5,355,18,4
82572699,0,0,30,30,1,0,0,1734712983,18027,24,12,20,5,355,18,4
1057184567,4,4,31,31,1,1,1,1734713332,31025,24,12,20,5,355,18,4
34235349,3,3,24,24,1,1,1,1734713481,5014,24,12,20,5,355,18,4
559980654,4,4,20,20,1,1,1,1734713322,8549,24,12,20,5,355,18,4
18012983979,37,37,4,4,1,1,1,1734713460,23902,24,12,20,5,355,18,4
54000615,9,9,40,40,1,1,1,1734713164,20007,24,12,20,5,355,18,4
453172172,6,6,7,7,1,1,1,1734713470,13033,24,12,20,5,355,18,4
478385490,2,2,28,28,1,1,1,1734713362,42701,24,12,20,5,355,18,4
213706622,1,1,22,22,1,1,1,1734713353,20122,24,12,20,5,355,18,4
213686749,5,5,31,31,1,1,1,1734713366,16020,24,12,20,5,355,18,4
1057302263,6,6,12,12,1,1,1,1734713331,13126,24,12,20,5,355,18,4
42541542,11,11,22,22,1,1,1,1734713263,14101,24,12,20,5,355,18,4
82375611,2,2,40,40,1,1,1,1734713489,8020,24,12,20,5,355,18,4
443402852,4,4,42,42,1,1,1,1734713476,17015,24,12,20,5,355,18,4
