station_id,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,YEAR,MONTH,DAY,DAY OF WEEK,DAY OF YEAR,HOUR,MIN
129134084,7,7,18,18,1,1,1,1734273449,21105,24,12,15,7,350,15,56
11004671601,11,11,14,14,1,1,1,1734273346,34002,24,12,15,7,350,15,56
210754072,1,1,34,34,1,1,1,1734272880,13026,24,12,15,7,350,15,56
419991048,8,8,41,41,1,1,1,1734273348,23002,24,12,15,7,350,15,56
2820744873,1,1,29,29,1,1,1,1734273280,14139,24,12,15,7,350,15,56
213676825,21,21,30,30,1,1,1,1734273348,13102,24,12,15,7,350,15,56
15299574,35,35,14,14,1,1,1,1734273454,11101,24,12,15,7,350,15,56
41566122,16,16,38,38,1,1,1,1734273440,15055,24,12,15,7,350,15,56
963786819,1,1,29,29,1,1,1,1734273082,14130,24,12,15,7,350,15,56
427678168,8,8,33,33,1,1,1,1734273446,10015,24,12,15,7,350,15,56
976762284,16,16,12,12,1,1,1,1734273117,41207,24,12,15,7,350,15,56
82421013,32,32,0,0,1,1,1,1734273430,12011,24,12,15,7,350,15,56
434419150,54,54,4,4,1,1,1,1734273427,21308,24,12,15,7,350,15,56
220502135,25,25,11,11,1,1,1,1734273447,12032,24,12,15,7,350,15,56
129114993,2,2,27,27,1,1,1,1734273031,19037,24,12,15,7,350,15,56
220726050,55,55,0,0,1,1,1,1734273450,6103,24,12,15,7,350,15,56
254224239,1,1,62,62,1,1,1,1734273416,15038,24,12,15,7,350,15,56
1805401614,19,19,7,7,1,1,1,1734273226,21032,24,12,15,7,350,15,56
85118872,1,1,37,37,1,1,1,1734273431,20021,24,12,15,7,350,15,56
100859941,51,51,1,1,1,1,1,1734273449,7005,24,12,15,7,350,15,56
224589573,4,4,14,14,1,1,1,1734273198,6018,24,12,15,7,350,15,56
252339799,15,15,12,12,1,1,1,1734273429,21019,24,12,15,7,350,15,56
129116697,3,3,15,15,1,1,1,1734273399,19109,24,12,15,7,350,15,56
977409509,0,0,38,38,1,1,1,1734273388,31019,24,12,15,7,350,15,56
653055049,13,13,21,21,1,1,1,1734273402,32014,24,12,15,7,350,15,56
221041655,8,8,46,46,1,1,1,1734273400,18032,24,12,15,7,350,15,56
1057769632,5,5,21,21,1,1,1,1734273426,17124,24,12,15,7,350,15,56
1333959209,3,3,15,15,1,1,1,1734273065,44012,24,12,15,7,350,15,56
213690256,8,8,37,37,1,1,1,1734273423,17027,24,12,15,7,350,15,56
632007124,9,9,27,27,1,1,1,1734273219,31016,24,12,15,7,350,15,56
977206088,29,29,1,1,1,1,1,1734273269,51003,24,12,15,7,350,15,56
213868408,26,26,4,4,1,1,1,1734273326,22101,24,12,15,7,350,15,56
129061615,25,25,8,8,1,1,1,1734273376,13016,24,12,15,7,350,15,56
224598098,5,5,44,44,1,1,1,1734272982,13043,24,12,15,7,350,15,56
82381710,1,1,11,11,1,1,1,1734273416,8051,24,12,15,7,350,15,56
120564786,23,23,35,35,1,1,1,1734273330,2009,24,12,15,7,350,15,56
82508970,2,2,23,23,1,1,1,1734273232,44102,24,12,15,7,350,15,56
653055097,0,0,22,22,1,1,1,1734273117,9115,24,12,15,7,350,15,56
27246227,3,3,21,21,1,1,1,1734273242,19039,24,12,15,7,350,15,56
63297,6,6,13,13,1,1,1,1734273427,16032,24,12,15,7,350,15,56
95927849,8,8,30,30,1,1,1,1734273454,21003,24,12,15,7,350,15,56
102341385,3,3,19,19,1,1,1,1734273320,22001,24,12,15,7,350,15,56
54000605,2,2,38,38,1,1,1,1734273156,18025,24,12,15,7,350,15,56
979059925,0,0,29,29,1,1,1,1734273369,17122,24,12,15,7,350,15,56
6512,0,0,15,15,1,1,1,1734272935,20027,24,12,15,7,350,15,56
27363323,13,13,20,20,1,1,1,1734273267,9023,24,12,15,7,350,15,56
10968855,2,2,17,17,1,1,1,1734273363,14122,24,12,15,7,350,15,56
221038698,26,26,0,0,1,1,1,1734273355,16123,24,12,15,7,350,15,56
129145892,4,4,44,44,1,1,1,1734273453,31007,24,12,15,7,350,15,56
102289046,16,16,5,5,1,1,1,1734273370,15108,24,12,15,7,350,15,56
124402232,2,2,39,39,1,1,1,1734273362,19040,24,12,15,7,350,15,56
27415327,2,2,24,24,1,1,1,1734273385,17047,24,12,15,7,350,15,56
100798076,22,22,0,0,1,1,1,1734273445,6016,24,12,15,7,350,15,56
1063404053,0,0,20,20,1,1,1,1734273127,41204,24,12,15,7,350,15,56
54000598,2,2,23,23,1,1,1,1734273376,17046,24,12,15,7,350,15,56
989753852,3,3,17,17,1,1,1,1734273363,17121,24,12,15,7,350,15,56
82577019,20,20,9,9,1,1,1,1734273439,19009,24,12,15,7,350,15,56
39256416,3,3,43,43,1,1,1,1734273445,18109,24,12,15,7,350,15,56
255207155,1,1,19,19,1,1,1,1734273216,19038,24,12,15,7,350,15,56
63769334,1,1,38,38,1,1,1,1734272870,18029,24,12,15,7,350,15,56
129136818,1,1,22,22,1,1,1,1734272974,21703,24,12,15,7,350,15,56
653080986,11,11,4,4,1,1,1,1734273364,35017,24,12,15,7,350,15,56
27415469,3,3,21,21,1,1,1,1734273293,20118,24,12,15,7,350,15,56
39599631,3,3,20,20,1,1,1,1734272999,16021,24,12,15,7,350,15,56
84979504,14,14,10,10,1,1,1,1734273366,9031,24,12,15,7,350,15,56
653059015,4,4,27,27,1,1,1,1734273405,9117,24,12,15,7,350,15,56
85120104,1,1,14,14,1,1,1,1734273110,20023,24,12,15,7,350,15,56
205047993,6,6,38,38,1,1,1,1734273285,14002,24,12,15,7,350,15,56
101748685,39,39,4,4,1,1,1,1734273400,15035,24,12,15,7,350,15,56
54000608,20,20,30,30,1,1,1,1734273292,18049,24,12,15,7,350,15,56
121025345,7,7,4,4,1,1,1,1734273128,10020,24,12,15,7,350,15,56
213692714,0,0,24,24,1,1,1,1734272894,18113,24,12,15,7,350,15,56
66491394,13,13,29,29,1,1,1,1734273312,11041,24,12,15,7,350,15,56
102743096,1,1,25,25,1,1,1,1734273346,31703,24,12,15,7,350,15,56
126175087,4,4,20,20,1,1,1,1734273402,35003,24,12,15,7,350,15,56
101746493,21,21,32,32,1,1,1,1734273435,15031,24,12,15,7,350,15,56
27363137,16,16,6,6,1,1,1,1734273350,21014,24,12,15,7,350,15,56
653050378,34,34,0,0,1,1,1,1734273366,5121,24,12,15,7,350,15,56
82404497,19,19,18,18,1,1,1,1734273448,11006,24,12,15,7,350,15,56
1968156458,34,34,2,2,1,1,1,1734273319,47005,24,12,15,7,350,15,56
991351798,1,1,21,21,1,1,1,1734273451,19127,24,12,15,7,350,15,56
7304,8,8,7,7,1,1,1,1734273390,16015,24,12,15,7,350,15,56
54000592,13,13,23,23,1,1,1,1734273308,15070,24,12,15,7,350,15,56
1002738770,26,26,1,1,1,1,1,1734273314,1120,24,12,15,7,350,15,56
15409531,2,2,13,13,1,1,1,1734273409,14112,24,12,15,7,350,15,56
29327,19,19,2,2,1,1,1,1734273438,47004,24,12,15,7,350,15,56
36298,1,1,16,16,1,1,1,1734273449,9026,24,12,15,7,350,15,56
37903195,6,6,21,21,1,1,1,1734273444,21001,24,12,15,7,350,15,56
102313219,1,1,32,32,1,1,1,1734273425,18033,24,12,15,7,350,15,56
100906707,20,20,22,22,1,1,1,1734273230,11010,24,12,15,7,350,15,56
624177860,14,14,35,35,1,1,1,1734273415,16122,24,12,15,7,350,15,56
27369223,2,2,14,14,1,1,1,1734273152,15002,24,12,15,7,350,15,56
102336814,10,10,11,11,1,1,1,1734273356,21310,24,12,15,7,350,15,56
484423835,21,21,3,3,1,1,1,1734273393,23007,24,12,15,7,350,15,56
54000618,5,5,12,12,1,1,1,1734273185,20016,24,12,15,7,350,15,56
653059879,23,23,15,15,1,1,1,1734273373,32015,24,12,15,7,350,15,56
210583589,20,20,12,12,1,1,1,1734273427,10010,24,12,15,7,350,15,56
15291968,7,7,8,8,1,1,1,1734273444,16043,24,12,15,7,350,15,56
15387809,5,5,56,56,1,1,1,1734273430,16027,24,12,15,7,350,15,56
66491407,0,0,22,22,1,1,1,1734273321,20116,24,12,15,7,350,15,56
221094844,22,22,1,1,1,1,1,1734273432,6107,24,12,15,7,350,15,56
15397468,27,27,17,17,1,1,1,1734273188,16029,24,12,15,7,350,15,56
84966359,1,1,25,25,1,1,1,1734273427,8019,24,12,15,7,350,15,56
42908639,0,0,28,28,1,1,1,1734273402,9017,24,12,15,7,350,15,56
125469898,0,0,33,33,1,1,1,1734273021,18008,24,12,15,7,350,15,56
54000549,14,14,2,2,1,1,1,1734273031,7008,24,12,15,7,350,15,56
52329,1,1,35,35,1,1,1,1734273399,16112,24,12,15,7,350,15,56
85162552,5,5,40,40,1,1,1,1734272920,42703,24,12,15,7,350,15,56
54000586,2,2,30,30,1,1,1,1734273315,14030,24,12,15,7,350,15,56
2515738489,3,3,17,17,1,1,1,1734273457,20201,24,12,15,7,350,15,56
256561528,10,10,34,34,1,1,1,1734273455,13046,24,12,15,7,350,15,56
452920451,0,0,22,22,1,1,1,1734273098,22102,24,12,15,7,350,15,56
54000588,5,5,60,60,1,1,1,1734273419,15003,24,12,15,7,350,15,56
1020700136,19,19,0,0,1,1,1,1734273357,4110,24,12,15,7,350,15,56
100855693,25,25,0,0,1,1,1,1734273436,6032,24,12,15,7,350,15,56
102304517,4,4,42,42,1,1,1,1734273452,17022,24,12,15,7,350,15,56
128889359,25,25,14,14,1,1,1,1734273447,7020,24,12,15,7,350,15,56
210737808,4,4,22,22,1,1,1,1734273233,10036,24,12,15,7,350,15,56
17526921983,14,14,17,17,1,1,1,1734273420,23304,24,12,15,7,350,15,56
54000546,32,32,0,0,1,1,1,1734273384,6017,24,12,15,7,350,15,56
35137730,19,19,29,29,1,1,1,1734273373,13103,24,12,15,7,350,15,56
912377361,31,31,11,11,1,1,1,1734273450,12161,24,12,15,7,350,15,56
259977414,18,18,4,4,1,1,1,1734273451,15107,24,12,15,7,350,15,56
36473,2,2,17,17,1,1,1,1734273426,9101,24,12,15,7,350,15,56
129101773,6,6,38,38,1,1,1,1734273392,18017,24,12,15,7,350,15,56
256124192,2,2,37,37,1,1,1,1734273318,19041,24,12,15,7,350,15,56
100918666,17,17,3,3,1,1,1,1734273457,11043,24,12,15,7,350,15,56
1002059045,24,24,2,2,1,1,1,1734273445,1117,24,12,15,7,350,15,56
17527110170,11,11,16,16,1,1,1,1734273427,23903,24,12,15,7,350,15,56
284787594,4,4,34,34,1,1,1,1734273297,13010,24,12,15,7,350,15,56
82568336,1,1,28,28,1,1,1,1734273219,31704,24,12,15,7,350,15,56
66491408,1,1,31,31,1,1,1,1734273136,32603,24,12,15,7,350,15,56
18175885970,7,7,42,42,1,1,1,1734273407,17201,24,12,15,7,350,15,56
213848056,38,38,16,16,1,1,1,1734273429,21311,24,12,15,7,350,15,56
